CARS,HHSPTYPE,TENURE,PERSINHH,ECONPRIM,ETHGROUP,LTILL,MSTATUS,OCCPATN,SEX,SOCLASS,SEGROUP
2,1,2,4,1,1,2,2,12,1,2,1
2,4,2,2,1,1,2,1,12,2,2,1
1,2,2,5,1,1,2,2,12,1,2,1
2,2,1,4,1,1,2,2,12,1,2,1
3,3,2,3,1,1,2,4,12,1,2,4
1,2,4,2,1,1,2,1,12,2,2,4
0,4,2,2,1,1,2,1,12,2,2,4
1,1,5,3,1,1,2,1,12,1,2,1
2,2,2,2,6,1,2,3,12,2,2,1
1,2,1,2,1,1,2,2,12,1,2,4
1,2,7,4,6,1,2,4,12,1,2,1
2,1,2,2,6,1,2,2,12,2,2,4
1,3,2,1,1,1,2,1,12,2,2,1
1,2,1,3,1,1,2,2,12,2,2,4
2,3,2,2,1,1,2,4,12,2,2,1
1,3,7,1,9,1,1,5,12,1,2,1
1,1,2,3,6,1,2,2,12,1,2,4
1,3,2,4,1,1,2,2,12,1,2,1
2,2,2,4,10,1,2,2,12,2,2,4
1,3,2,1,1,1,2,2,12,2,2,4
1,1,2,3,2,1,2,2,12,2,2,1
1,2,2,2,1,1,2,2,12,1,2,4
1,2,7,2,9,1,1,5,12,1,2,4
1,1,2,3,1,1,2,2,12,2,2,1
1,2,2,2,1,1,2,1,14,1,2,1
0,4,4,1,1,1,2,1,14,2,2,1
2,2,2,4,1,1,2,2,14,1,2,4
2,2,2,2,1,1,2,2,14,2,2,1
2,2,2,3,1,1,2,1,14,2,2,4
2,2,2,4,1,1,2,2,14,1,2,1
3,2,1,4,1,1,2,2,14,1,2,1
2,4,1,1,1,1,1,4,14,1,2,1
2,2,2,3,1,1,2,2,14,1,2,1
2,1,2,3,1,1,2,2,14,1,2,1
2,1,2,2,1,1,2,2,14,2,2,1
2,2,2,4,1,1,2,2,14,1,2,1
1,3,2,4,1,1,2,2,14,1,2,1
1,2,2,2,1,1,2,3,14,1,2,1
1,6,2,2,1,1,2,2,14,1,2,4
1,3,2,2,1,1,2,2,14,1,2,1
1,2,4,2,1,1,2,2,14,1,2,1
2,2,2,3,1,1,2,2,14,1,2,1
1,3,6,2,1,1,2,2,14,2,2,4
2,2,2,4,1,1,2,2,14,1,2,1
1,3,1,3,1,1,2,3,14,1,2,4
2,2,2,4,1,1,2,3,15,2,2,4
2,3,2,4,10,1,2,3,15,2,2,1
1,2,2,2,2,1,2,2,15,1,2,4
1,2,1,2,2,1,2,2,15,2,2,1
2,1,1,2,9,1,2,3,15,2,2,4
2,1,2,3,2,1,2,2,15,2,2,4
1,3,2,2,1,1,2,2,15,2,2,1
2,4,1,3,9,1,2,3,15,1,2,1
2,1,1,2,1,1,2,2,15,2,2,1
2,2,2,4,1,1,2,2,15,1,2,1
2,2,2,2,6,1,2,3,15,2,2,4
2,1,2,2,1,1,2,2,15,2,2,1
2,2,1,2,2,1,2,2,15,2,2,4
1,1,2,2,2,1,2,2,15,1,2,1
2,1,1,2,9,1,2,2,15,2,2,4
1,2,1,4,2,1,2,2,15,2,2,4
1,4,1,2,9,1,2,2,15,1,2,4
3,2,2,4,2,1,2,2,15,2,2,4
2,1,2,6,2,1,2,2,15,2,2,4
1,2,2,2,10,1,1,2,15,2,2,4
2,1,2,3,1,1,2,3,15,1,2,4
2,1,1,5,1,1,2,2,15,2,2,4
2,1,2,3,1,1,2,2,15,2,2,4
1,3,2,2,1,1,2,2,15,2,2,4
3,1,2,4,2,1,2,2,15,2,2,4
2,2,2,4,1,1,2,2,15,2,2,4
1,1,2,4,2,1,2,2,15,2,2,4
2,3,2,4,1,1,2,2,15,2,2,4
1,2,2,1,1,1,2,2,15,1,2,1
1,1,2,1,1,1,2,1,15,2,2,4
2,2,2,4,1,1,1,2,15,1,2,4
1,4,1,2,9,1,2,2,15,1,2,1
1,2,2,5,9,1,2,2,15,1,2,4
2,3,2,2,1,1,2,1,16,2,2,1
2,3,2,2,1,1,2,2,16,2,2,4
1,4,3,3,7,1,2,1,16,1,2,4
1,2,1,2,9,1,2,2,16,1,2,4
1,4,7,1,1,1,1,3,16,1,2,1
3,3,2,4,1,1,2,2,16,2,2,4
1,2,2,4,1,1,2,2,16,2,2,1
1,3,2,2,6,1,2,2,17,1,2,4
2,1,2,5,1,1,2,2,17,1,2,4
1,2,1,2,9,1,2,2,17,1,2,4
1,2,2,3,1,1,2,2,17,2,2,4
2,3,2,2,1,1,2,1,17,2,2,4
1,2,2,1,1,1,2,1,17,2,2,1
2,2,2,3,1,1,2,3,17,1,2,4
1,1,1,4,9,1,2,2,17,1,2,1
0,2,7,4,1,1,2,1,17,1,2,4
2,1,2,2,1,1,2,2,17,1,2,1
1,6,3,1,1,1,2,2,17,1,2,4
1,2,1,2,6,1,2,2,17,1,2,4
1,2,2,2,1,1,2,2,17,1,2,1
3,2,2,3,1,1,2,2,17,2,2,4
2,2,2,2,1,1,2,2,17,1,2,1
2,2,2,1,1,1,2,3,17,1,2,1
2,2,1,4,1,1,2,1,17,2,2,4
2,2,1,4,1,1,2,2,17,1,2,1
1,2,2,1,1,1,2,1,17,2,2,1
3,1,2,4,1,1,2,2,17,1,2,1
1,1,2,4,1,1,2,2,17,1,2,4
2,4,2,1,1,1,2,2,17,1,2,4
2,1,2,3,9,1,2,3,17,1,2,4
1,1,2,1,1,1,2,1,17,1,2,1
1,1,1,1,9,1,2,5,17,2,2,4
2,1,2,3,1,1,2,2,17,1,2,4
3,1,1,4,9,1,2,2,17,1,2,1
2,2,1,4,9,1,2,2,17,1,2,4
3,2,4,4,2,1,2,2,17,2,2,4
2,1,2,3,1,1,2,2,17,1,2,4
1,3,1,2,9,1,2,2,17,1,2,4
2,1,2,4,1,1,2,2,17,1,2,1
1,1,2,4,1,1,2,2,17,2,2,4
2,2,2,4,1,1,2,1,17,2,2,4
3,1,2,4,1,1,2,2,17,1,2,1
3,1,2,5,1,1,2,2,17,1,2,4
2,1,2,4,1,1,2,2,17,1,2,1
1,2,1,3,9,1,2,1,17,2,2,4
2,1,1,2,9,1,2,2,17,1,2,4
1,2,2,2,1,1,2,2,17,1,2,4
1,2,2,5,1,1,2,2,17,1,2,1
1,2,2,4,1,1,2,2,17,2,2,4
2,1,1,2,9,1,2,2,17,1,2,4
2,3,2,3,1,1,2,2,17,1,2,4
1,2,2,2,1,1,2,2,18,2,2,7
1,2,2,1,1,1,2,4,18,1,2,7
0,2,2,4,2,1,2,2,18,2,2,7
3,3,2,3,1,1,2,2,18,1,2,7
2,2,1,4,1,1,2,2,18,2,2,7
2,3,2,2,1,1,2,2,18,2,2,7
1,3,1,2,2,1,2,2,18,2,2,7
1,3,2,1,1,1,2,5,18,2,2,7
2,1,2,4,1,1,2,2,18,2,2,7
1,1,2,2,1,1,2,2,18,2,2,7
0,2,2,3,1,1,2,2,18,1,2,7
1,1,2,4,1,1,2,2,18,1,2,7
0,3,2,1,9,1,2,5,18,2,2,7
1,2,2,3,2,1,2,4,18,2,2,7
2,1,2,5,10,1,2,2,18,2,2,7
1,2,2,2,1,10,2,2,18,2,2,7
1,1,1,2,1,1,2,2,18,2,2,7
1,2,2,2,1,1,2,3,18,1,2,7
1,2,2,3,1,1,2,2,18,2,2,7
0,2,2,2,1,1,2,2,18,1,2,7
2,1,2,4,1,1,2,1,18,2,2,7
1,6,6,3,1,1,2,1,18,2,2,7
1,6,2,3,1,1,2,4,18,2,2,7
1,2,2,3,1,1,2,2,18,2,2,7
0,4,7,2,1,1,2,1,18,1,2,7
1,2,2,2,1,1,2,2,18,2,2,7
1,2,2,4,1,1,2,2,18,1,2,7
0,2,7,2,1,1,2,1,18,1,2,7
1,5,2,2,1,1,2,1,18,1,2,7
0,4,2,1,1,1,2,4,18,2,2,7
1,2,1,2,9,1,2,2,18,1,2,7
1,2,2,1,9,1,2,5,18,1,2,7
1,2,2,2,1,1,2,2,18,1,2,7
1,3,2,1,1,1,2,4,18,2,2,7
2,1,2,3,1,1,2,3,18,2,2,7
1,2,1,3,9,1,2,2,18,1,2,7
1,2,2,4,1,1,2,2,18,1,2,7
1,2,2,2,1,1,2,2,18,2,2,7
0,2,1,2,9,1,1,2,18,1,2,7
2,3,1,6,1,1,2,2,18,2,2,7
2,3,2,4,10,1,2,2,18,2,2,7
1,3,2,2,1,1,2,1,18,2,2,7
2,2,2,4,2,1,2,2,18,2,2,7
0,2,2,4,1,1,2,2,18,1,2,7
2,1,2,3,1,1,2,2,18,1,2,7
1,3,2,3,2,1,2,3,18,2,2,7
0,2,1,2,9,1,2,2,18,1,2,7
1,3,2,3,1,1,2,2,18,2,2,7
1,3,2,3,1,1,2,2,18,1,2,7
1,4,7,1,1,1,2,1,18,1,2,7
1,2,2,2,1,1,2,4,18,2,2,7
2,2,1,4,1,1,2,1,18,2,2,7
0,3,2,2,1,1,2,3,18,2,2,7
1,3,2,1,1,1,2,1,18,1,2,7
1,2,2,3,1,1,2,2,18,1,2,7
1,2,1,2,9,1,2,2,18,1,2,7
1,2,2,4,2,1,2,2,18,2,2,7
1,3,2,2,1,1,2,2,18,2,2,7
2,3,2,4,1,1,2,2,18,1,2,7
0,3,4,1,1,1,2,2,18,2,2,7
1,3,2,1,1,1,2,1,18,2,2,7
1,2,1,2,9,1,2,2,18,1,2,7
2,2,2,3,1,1,2,2,18,2,2,7
1,2,2,2,1,1,2,2,18,2,2,7
2,1,2,2,9,1,2,2,18,2,2,7
2,2,2,2,1,1,2,4,19,2,2,4
2,1,2,5,1,1,2,2,19,1,2,4
2,3,2,1,1,1,2,4,19,2,2,1
1,6,2,2,4,1,2,1,19,1,2,15
1,3,1,2,6,1,1,2,19,1,2,4
2,1,2,3,1,1,2,2,19,1,2,4
2,1,2,2,1,1,2,2,19,2,2,4
0,3,7,2,1,1,2,1,19,1,2,4
0,2,7,3,1,1,2,4,19,2,2,4
1,4,2,1,8,1,1,4,19,1,2,1
2,2,2,5,10,1,2,2,19,2,2,4
2,3,1,3,6,1,2,3,19,2,2,4
2,2,2,3,1,1,2,2,19,2,2,1
2,2,2,5,2,1,2,2,19,2,2,4
1,2,7,3,1,1,2,2,19,1,2,1
1,2,2,1,1,1,2,4,19,1,2,1
1,4,2,1,1,1,2,4,19,2,2,4
0,2,1,1,9,1,2,4,19,1,2,4
3,1,2,3,5,1,2,2,19,2,2,4
1,4,2,1,1,1,2,4,19,2,2,1
3,1,2,4,1,1,2,1,19,2,2,4
2,2,2,3,1,1,2,3,19,1,2,4
2,1,2,5,1,1,2,3,19,1,2,4
2,1,2,2,2,1,2,2,19,1,2,4
1,2,2,1,1,1,2,4,19,1,2,4
0,4,4,1,6,1,2,1,19,2,2,1
3,1,2,3,1,1,2,4,19,1,2,1
2,3,2,2,1,1,2,2,19,1,2,4
1,2,1,2,9,1,2,1,19,2,2,4
1,2,2,4,1,1,2,2,19,2,2,4
2,2,2,3,1,1,2,4,19,1,2,4
1,2,2,3,2,1,2,2,19,2,2,4
1,2,2,1,1,1,2,1,19,2,2,4
1,2,2,3,1,1,2,2,19,2,2,1
2,3,2,2,1,1,2,2,19,2,2,4
2,6,2,2,3,1,2,4,19,1,2,3
0,3,7,2,5,1,2,1,19,2,2,4
2,1,2,2,1,1,2,2,19,2,2,4
1,1,2,5,1,1,2,3,19,1,2,1
0,4,3,1,1,1,2,4,19,2,2,4
2,1,2,2,1,1,2,1,19,2,2,4
3,2,1,3,1,1,2,2,19,2,2,4
2,1,2,3,1,1,2,3,19,2,2,4
2,2,2,2,1,1,2,4,19,2,2,1
1,1,2,1,1,1,2,1,19,1,2,1
3,2,2,3,1,1,2,2,19,2,2,1
0,3,2,2,10,1,2,4,19,2,2,4
1,2,1,2,9,1,2,2,19,1,2,4
2,1,2,3,1,1,2,2,19,1,2,4
1,1,2,4,1,1,2,2,19,1,2,1
3,1,1,3,1,1,1,2,19,1,2,1
1,1,2,4,6,1,2,2,19,1,2,1
1,1,1,2,2,1,2,2,19,2,2,4
0,3,5,2,1,1,2,2,19,1,2,4
1,3,2,3,1,1,2,2,19,2,2,4
1,1,2,2,1,1,2,2,19,2,2,1
1,2,2,2,1,1,2,2,19,2,2,4
1,2,2,3,1,1,2,2,19,2,2,1
0,3,4,2,1,1,2,1,19,1,2,4
1,3,2,2,1,1,2,2,19,2,2,4
1,2,2,3,1,1,2,1,19,2,2,4
2,1,2,4,6,1,2,2,19,2,2,4
2,2,2,2,1,1,2,3,19,2,2,1
3,2,1,3,2,1,2,2,19,2,2,1
2,2,7,4,1,1,2,2,19,2,2,4
1,1,1,2,1,1,2,2,19,1,2,1
2,2,3,3,1,9,2,2,19,1,2,4
1,2,6,2,9,1,1,2,19,1,2,4
1,3,2,2,1,1,2,1,19,1,2,4
1,1,1,2,9,1,2,2,19,1,2,4
2,2,2,4,4,1,2,2,19,1,2,15
3,1,1,4,1,1,2,2,20,1,2,1
2,3,2,5,1,1,2,2,20,1,2,1
1,1,2,2,6,1,2,3,20,1,2,4
3,1,1,3,1,1,2,2,20,1,2,4
0,4,7,3,6,1,2,2,20,1,2,4
1,2,2,2,9,1,2,2,20,1,2,4
1,1,1,2,9,1,2,2,20,1,2,4
2,3,2,5,1,1,1,2,20,1,2,1
2,3,2,4,1,1,2,2,20,1,2,1
1,2,2,2,1,1,2,2,20,1,2,1
1,1,2,3,9,1,1,2,20,1,2,4
1,2,2,3,1,1,2,2,20,1,2,4
3,1,1,4,1,1,2,1,20,1,2,1
1,2,2,4,1,1,2,2,20,1,2,1
1,3,2,3,1,1,2,2,20,1,2,4
2,1,2,5,1,1,2,2,20,1,2,4
2,3,2,2,1,1,2,2,20,1,2,4
2,1,2,5,1,1,2,2,20,1,2,1
1,3,2,2,1,1,2,2,20,1,2,4
1,2,7,2,1,1,2,2,20,1,2,4
1,2,1,2,1,1,2,3,20,1,2,4
1,1,2,2,1,1,2,1,20,1,2,4
2,2,2,4,1,1,1,2,20,1,2,4
1,2,1,3,1,1,2,2,20,1,2,1
1,2,1,2,9,1,2,2,20,1,2,4
2,2,2,3,1,1,2,2,20,1,2,4
3,1,1,3,1,1,2,1,20,1,2,4
1,2,2,4,1,1,2,2,20,1,2,4
1,3,2,2,6,1,2,2,20,1,2,4
1,1,1,2,1,1,2,2,20,1,2,1
1,6,4,2,1,1,2,3,20,1,2,1
1,3,2,3,1,1,1,3,20,1,2,1
2,1,2,8,1,1,2,4,20,1,2,4
1,3,2,1,1,1,2,4,20,1,2,4
2,1,2,3,1,1,2,2,20,1,2,4
2,2,5,3,1,1,2,1,20,1,2,4
2,3,2,5,2,1,2,2,21,2,2,4
0,3,7,1,5,1,2,1,21,1,2,4
0,2,5,2,9,1,2,2,21,1,2,1
1,2,2,4,8,1,1,2,21,1,2,4
1,4,3,2,1,1,2,1,21,2,2,4
1,3,2,1,1,1,2,4,21,1,2,1
1,2,1,2,9,1,2,2,21,2,2,4
1,1,2,5,2,1,2,2,21,2,2,4
2,1,1,2,1,1,2,2,21,1,2,4
2,3,2,4,10,1,2,2,21,2,2,1
1,3,1,3,1,1,2,1,21,1,2,4
0,2,1,2,1,1,2,2,21,1,2,1
0,2,1,2,9,1,1,2,21,1,2,1
1,3,2,2,1,1,2,2,21,1,2,1
2,2,7,3,1,1,2,1,21,2,2,4
1,3,4,3,1,1,2,1,21,1,2,4
1,1,1,2,9,1,1,2,21,1,2,1
2,2,2,4,1,1,2,2,21,1,2,1
1,2,2,2,1,1,2,2,21,1,2,1
2,1,2,4,1,1,2,2,21,1,2,4
1,2,2,5,1,1,2,2,21,1,2,1
1,6,2,2,1,1,2,1,21,1,2,1
2,2,2,3,1,1,2,1,21,1,2,4
0,4,1,2,9,1,2,2,21,1,2,1
1,3,2,2,1,1,2,3,21,2,2,1
1,3,2,4,1,1,2,2,21,1,2,1
1,3,6,3,1,1,2,1,21,1,2,4
1,4,7,2,9,1,2,2,21,1,2,1
1,2,2,4,1,1,2,2,21,1,2,1
1,3,2,2,1,1,2,2,22,1,2,4
1,1,4,3,10,1,2,2,22,1,2,4
2,1,2,5,1,1,2,1,22,1,2,4
1,1,2,4,1,1,2,2,22,1,2,4
1,3,7,2,8,1,1,2,22,1,2,4
0,3,2,4,1,1,2,4,22,1,2,1
2,2,2,4,1,1,2,2,22,1,2,4
0,2,7,6,8,1,1,1,22,1,2,4
1,3,2,2,1,1,2,1,22,2,2,1
3,2,1,4,9,1,1,2,22,1,2,1
1,2,2,4,1,1,2,1,22,1,2,1
1,3,2,2,1,1,2,2,22,1,2,4
1,1,2,4,1,1,2,2,22,1,2,1
1,4,2,3,1,1,2,2,22,1,2,4
1,3,2,2,1,1,2,2,22,1,2,4
1,1,2,2,1,1,2,2,23,1,7,19
3,3,3,6,7,1,2,1,23,1,7,19
1,1,2,3,1,1,2,2,23,1,7,19
1,1,2,2,6,1,2,2,23,2,7,19
3,1,1,3,9,1,2,2,23,1,7,19
1,2,1,2,9,1,2,2,24,1,2,1
2,1,2,4,1,1,2,2,24,1,2,1
2,1,2,3,1,1,2,2,24,1,2,1
2,1,2,4,1,1,2,2,24,1,2,1
0,3,1,1,9,1,1,4,24,2,2,1
2,1,2,4,1,1,2,2,24,1,2,1
1,2,2,3,1,1,2,2,24,1,2,1
2,3,2,4,1,1,2,2,24,1,2,1
1,2,2,6,1,1,2,2,24,1,2,1
0,4,5,2,1,1,2,2,24,1,2,1
3,2,2,3,1,1,2,2,24,1,2,1
1,1,2,2,1,1,2,2,24,1,2,1
1,3,1,2,9,1,1,2,24,1,2,1
1,2,2,4,1,1,2,2,24,1,2,1
1,1,2,5,1,1,2,2,24,1,2,1
1,1,2,4,1,1,2,2,24,1,2,1
2,1,2,5,1,1,2,2,24,1,2,1
1,2,1,2,8,1,1,2,24,1,2,1
1,1,2,5,1,1,1,2,24,1,2,1
1,2,2,3,1,1,2,2,24,1,2,1
1,2,2,2,1,1,2,2,24,1,2,1
1,2,2,4,1,1,2,2,24,1,2,1
1,1,1,4,4,1,2,2,25,1,2,17
1,1,5,1,3,1,2,5,25,1,2,16
1,1,1,5,3,1,2,2,25,1,2,16
1,1,1,1,9,1,2,5,25,1,2,16
1,1,1,3,4,1,2,2,25,1,2,17
3,1,1,3,4,1,2,1,25,1,2,17
1,4,3,2,1,1,2,1,25,2,2,16
1,2,5,4,1,1,2,2,25,1,2,16
2,1,1,6,4,1,2,2,25,1,2,17
1,1,5,2,4,1,1,2,25,2,2,17
1,1,5,1,4,1,2,1,25,1,2,17
2,1,5,3,1,1,2,2,25,1,2,16
2,1,1,5,4,1,2,1,25,1,2,17
1,1,1,4,3,1,2,2,25,1,2,16
2,1,1,3,4,1,2,2,25,1,2,17
2,1,2,4,4,10,2,2,25,1,2,17
1,1,5,1,4,1,2,1,25,1,2,17
1,1,2,4,8,1,1,2,25,1,2,17
1,3,5,2,4,1,2,2,25,1,2,17
2,1,2,3,4,1,2,1,25,1,2,17
1,1,2,3,3,1,2,2,25,1,2,16
1,1,2,5,4,1,2,2,25,1,2,17
2,1,5,5,4,1,2,2,25,2,2,17
1,3,2,1,4,1,2,4,25,1,2,17
1,6,5,4,1,1,2,2,25,1,2,16
3,1,2,4,3,1,2,2,25,2,2,16
3,1,5,4,3,1,2,2,25,2,2,16
2,1,5,2,3,1,2,2,25,1,2,16
2,1,1,2,4,1,2,2,25,1,2,17
2,2,2,3,2,1,2,2,25,2,2,16
2,1,1,4,4,1,1,2,25,1,2,17
1,1,5,2,3,1,1,2,25,1,2,16
1,2,1,1,4,1,2,5,25,1,2,17
1,2,5,5,3,1,2,2,25,1,2,16
1,1,1,1,4,1,2,1,25,1,2,17
1,1,5,3,4,1,2,2,25,1,2,17
1,1,1,1,3,1,2,1,25,1,2,16
0,3,1,1,9,1,2,5,25,2,2,17
2,1,5,2,4,1,2,2,25,2,2,17
3,2,1,4,3,1,2,2,25,2,2,16
1,1,1,2,4,1,2,1,25,1,2,17
1,2,1,2,8,1,1,2,25,1,2,16
1,1,1,4,4,1,2,2,25,1,2,17
1,1,5,3,1,1,2,1,25,1,2,16
2,1,1,4,4,1,2,2,25,1,2,17
1,1,5,4,4,1,2,2,25,1,2,17
3,1,5,6,1,1,2,1,25,1,2,16
1,3,1,3,8,1,1,2,25,1,2,16
3,1,5,4,4,1,2,2,25,1,2,17
2,1,1,3,3,1,2,2,25,1,2,16
3,2,2,3,4,1,2,2,25,1,2,17
1,1,4,2,3,1,2,2,25,1,2,16
1,2,5,3,3,1,2,2,25,1,2,16
2,1,1,4,4,1,2,2,25,1,2,17
3,1,5,4,4,1,2,2,25,1,2,17
2,1,2,4,3,1,2,2,25,1,2,16
2,1,5,5,4,1,2,2,25,1,2,17
2,14,1,4,4,1,2,2,25,1,2,17
2,1,1,2,3,1,2,1,25,1,2,16
2,1,2,4,4,1,2,2,25,1,2,17
2,1,1,2,4,1,2,2,25,1,2,17
0,1,1,2,3,1,2,2,25,1,2,16
1,1,2,4,4,1,2,2,25,2,2,17
0,2,7,2,4,1,2,4,25,1,2,17
2,3,6,2,4,1,2,2,25,1,2,17
1,1,1,2,3,1,2,2,25,2,2,16
1,1,2,5,4,1,2,2,25,2,2,17
1,1,1,1,3,1,2,5,25,1,2,16
2,1,1,2,3,1,1,5,25,1,2,16
2,1,2,3,4,1,2,2,25,1,2,17
0,2,7,1,5,1,2,1,25,1,2,16
2,2,2,4,3,1,2,2,25,1,2,16
1,1,1,3,8,1,1,2,25,1,2,17
1,1,1,5,3,1,2,2,25,2,2,16
2,2,5,4,3,1,2,2,25,1,2,16
2,1,5,2,4,1,2,2,25,1,2,17
2,1,2,5,3,1,2,2,25,1,2,16
2,1,5,3,3,1,2,2,25,1,2,16
1,1,1,2,4,1,1,2,25,1,2,17
3,2,1,4,3,1,2,2,25,1,2,16
1,2,4,1,5,1,2,1,25,1,2,17
1,1,1,3,4,1,2,1,25,1,2,17
1,2,1,2,9,1,2,2,25,1,2,16
3,1,5,4,4,1,2,1,25,1,2,17
2,1,2,4,3,1,2,2,25,2,2,16
2,1,5,5,4,1,2,2,25,1,2,17
2,2,1,2,4,1,2,1,25,2,2,17
2,1,5,3,3,1,2,2,25,1,2,16
2,1,1,3,6,1,2,2,25,1,2,16
2,1,1,5,3,1,2,2,25,1,2,16
2,1,5,5,3,1,2,2,25,1,2,16
1,4,3,2,1,1,2,1,25,2,2,16
0,7,6,1,6,1,2,2,25,2,2,16
2,1,5,5,4,1,2,2,25,1,2,17
1,1,5,3,4,1,2,2,25,1,2,17
2,1,5,2,4,1,2,2,25,1,2,17
3,1,5,4,4,1,2,1,25,1,2,17
1,1,1,2,4,1,2,1,25,1,2,17
3,1,4,6,4,1,2,2,25,2,2,17
2,1,1,3,1,1,2,2,25,1,2,16
2,1,5,4,4,1,2,2,25,1,2,17
0,3,4,2,9,1,1,2,25,1,2,16
3,1,5,6,3,1,2,2,25,1,2,16
1,1,5,4,3,1,2,2,25,1,2,16
1,1,1,1,4,1,2,1,25,1,2,17
2,1,1,4,4,1,2,1,25,1,2,17
2,1,5,5,4,1,2,2,25,1,2,17
3,1,5,4,3,1,2,2,25,1,2,16
2,1,2,3,3,1,2,2,25,1,2,16
1,1,2,4,4,1,2,2,25,2,2,17
0,2,1,1,9,1,2,1,25,2,2,17
1,4,5,3,4,1,1,3,25,1,2,17
3,1,1,3,4,1,2,1,25,1,2,17
2,1,1,2,4,1,1,2,25,1,2,17
1,1,5,2,9,1,2,2,25,1,2,16
2,1,5,4,4,1,2,2,25,2,2,17
1,1,1,2,3,1,2,2,25,1,2,16
1,1,2,1,3,1,2,1,25,1,2,16
1,1,1,4,3,1,2,2,25,1,2,16
3,1,4,5,3,1,2,2,25,1,2,16
1,1,5,4,4,1,2,2,25,1,2,17
2,1,2,3,4,1,1,2,25,1,2,17
1,1,1,2,4,1,1,2,25,1,2,17
2,1,2,4,4,1,2,2,25,1,2,17
1,2,1,2,3,1,2,2,25,1,2,16
2,1,5,5,4,1,2,2,25,1,2,17
2,6,1,2,3,1,2,1,25,1,2,16
1,1,1,1,4,1,2,4,25,1,2,17
2,1,1,4,3,1,2,2,26,1,2,3
1,2,2,1,1,1,2,1,27,1,2,1
2,2,2,4,1,1,2,2,27,1,2,4
1,3,2,4,1,1,2,2,27,2,2,4
1,2,1,2,1,1,2,2,27,1,2,4
2,2,2,6,3,6,1,2,27,1,2,7
2,1,2,4,3,1,2,2,27,1,2,7
1,2,1,2,10,1,2,2,27,2,2,4
0,6,7,1,1,1,2,1,27,2,2,4
2,1,2,2,1,1,2,3,27,1,2,1
2,2,2,2,1,1,2,2,27,2,2,4
1,2,7,3,6,1,2,1,27,1,2,4
1,3,2,3,4,1,2,2,28,1,2,15
2,1,2,4,3,1,2,2,28,2,2,3
1,1,2,2,2,1,2,2,28,2,2,3
2,3,1,4,3,1,2,2,28,1,2,3
1,3,2,3,4,1,2,2,28,2,2,15
1,2,2,3,4,1,2,2,28,1,2,15
2,2,2,2,4,1,1,2,28,1,2,15
1,1,2,2,3,1,2,2,28,1,2,3
1,1,2,1,3,1,2,2,28,1,2,3
2,1,1,4,4,1,2,2,28,1,2,15
3,2,1,3,8,1,1,2,28,1,2,3
2,1,2,2,3,1,2,4,28,1,2,3
1,1,1,2,9,1,2,2,28,1,2,15
2,1,2,4,3,1,2,2,28,1,2,3
1,2,2,2,4,1,2,2,29,2,3,15
0,3,2,2,4,1,2,4,29,2,3,15
2,2,2,2,4,1,2,1,29,2,3,15
0,5,1,2,4,1,2,2,29,2,3,15
2,3,1,2,4,1,2,3,29,2,3,15
2,3,4,2,3,1,2,2,29,2,3,3
1,2,1,2,3,1,2,1,29,2,3,3
2,3,2,2,4,1,2,1,29,2,3,15
2,2,2,3,4,1,2,1,29,2,3,15
2,2,2,3,4,1,2,2,29,2,3,15
1,4,1,1,4,1,2,4,29,2,3,15
2,2,2,4,1,1,2,2,29,2,2,4
2,1,1,2,4,1,2,2,29,2,3,15
2,1,2,4,4,1,2,2,29,2,3,15
1,3,2,4,3,1,2,2,29,2,3,3
1,1,2,4,1,1,2,2,29,2,3,15
1,2,1,2,3,1,2,2,29,2,3,3
1,3,1,2,3,1,2,2,29,2,3,3
1,1,2,4,3,1,2,2,29,2,3,3
0,2,2,2,4,1,2,2,29,2,3,15
1,1,3,3,8,1,1,2,29,2,3,15
1,3,2,1,4,1,2,4,29,2,3,15
0,4,2,2,4,1,2,2,29,2,3,15
1,3,2,1,4,1,2,1,29,1,3,15
0,3,2,4,4,1,2,2,29,2,3,15
1,3,2,3,4,1,2,3,29,2,3,15
0,4,3,2,4,1,2,2,29,2,3,15
2,3,2,3,3,1,2,2,29,2,3,3
1,1,1,2,9,1,2,2,29,2,3,15
0,3,7,4,4,1,2,2,29,1,3,15
0,3,2,1,3,1,2,1,29,2,3,3
1,1,2,2,3,1,2,4,29,2,3,3
2,2,2,2,4,1,2,2,29,2,3,15
0,2,2,1,3,1,2,1,29,1,3,3
1,3,2,1,3,1,2,1,29,1,3,3
2,3,2,2,4,1,2,1,29,2,3,15
0,3,2,2,10,1,2,2,29,2,3,15
1,2,2,3,3,1,2,2,29,1,3,3
2,1,2,4,3,1,2,2,29,2,3,3
1,3,2,3,3,1,2,3,29,2,3,3
2,3,2,5,3,1,2,3,29,1,3,3
2,3,2,5,4,1,2,2,29,1,3,15
2,2,2,3,3,1,2,2,29,2,3,3
3,2,2,4,3,1,2,2,29,2,3,3
1,3,7,2,4,1,2,4,29,2,3,15
1,2,4,3,3,1,2,1,29,2,3,3
1,2,2,4,1,1,2,1,29,2,2,4
1,1,1,2,9,1,2,2,29,1,3,15
2,1,1,2,9,1,2,2,29,2,3,15
0,3,1,1,4,1,2,1,30,1,2,15
0,3,7,4,8,1,1,4,30,2,2,4
2,1,2,2,4,1,2,2,30,2,2,15
2,2,1,6,2,1,2,2,30,2,2,15
1,1,4,2,9,1,1,2,30,1,2,15
